0	9	0.500132542112	0.499935129484	0.500229472566	0.500083812734	0.500168399539	0.500108129934	0.499976349216	0.500180804858	0.500204758861	0.500210573291	0.499836443368	0.500212676269	0.500011801123	0.499931728981	0.500176460419	0.500071824418	0.500077467003	0.500038792359	0.50041188939	0.500187434379	0.500198599201	0.500139992812	0.499546654608	0.500173180015	0.500096551608	0.500199463303	0.499964821828	0.500039926002	0.500102423785	0.50037987901	0.499912341702	0.500095679576	0.500145847725	0.500151767746	0.500066866482	0.500216883774	0.50000711879	0.500218763327	0.500111668726	0.500123077609
9	0	0.500142249861	0.499936186981	0.50023907167	0.500093247033	0.500177992859	0.500118267343	0.499977860427	0.499982663604	0.500206243049	0.499994405117	0.499838071678	0.500200597326	0.50001354529	0.499932979995	0.500177634446	0.50007303103	0.500078798711	0.500039810431	0.50022067425	0.500188678391	0.500207998646	0.500141331345	0.499548954399	0.500174286674	0.500097963788	0.500208648608	0.499966075423	0.500041127931	0.500103703495	0.500219723282	0.499913486911	0.500097004195	0.500146862226	0.500152974644	0.500078442218	0.500218211292	0.500019652925	0.500219879083	0.500122345423	0.500133219357
0	10	0.500142540075	0.500122198694	0.500198890116	0.500132667042	0.500129227269	0.500086745044	0.500182383426	0.500384798313	0.500200297157	0.500388739896	0.500041249915	0.500179827706	0.500215068316	0.50011511767	0.500172931107	0.500068197151	0.500196840663	0.50019370156	0.500407831885	0.50018369468	0.500155224162	0.500135968971	0.499752806925	0.500169853221	0.500207621853	0.500195540568	0.500115429446	0.500157168426	0.500098576773	0.500376893895	0.500091925231	0.500199862949	0.500142797973	0.500148139621	0.500063470162	0.500212893046	0.49994931434	0.500215409186	0.500087436514	0.500193900446
10	0	0.500162245786	0.500310325366	0.50017790677	0.500190955645	0.500099648317	0.500075497563	0.500389928784	0.50039065057	0.500197319641	0.500350729629	0.500247684758	0.500134900198	0.500420831014	0.500299757342	0.500170575822	0.500065776495	0.500317546007	0.500349628797	0.500212559235	0.500181198993	0.500121248567	0.500133283662	0.49996125912	0.500167633087	0.500320104258	0.500200803139	0.500267290638	0.500275612762	0.500096009472	0.50021375305	0.500272653944	0.500305370922	0.500140762722	0.500145718393	0.500071649579	0.500210229836	0.499904044026	0.500213170802	0.500073880999	0.500274865022
1	10	0.499935794721	0.499964949878	0.500009542487	0.500064712273	0.500134577091	0.500112410631	0.5001777697	0.500236326412	0.500195765932	0.500195806963	0.500036278685	0.500163747025	0.500209562722	0.499926810411	0.500169346801	0.499853515821	0.50019277496	0.500182616834	0.500064668051	0.500179896709	0.500160467474	0.50013188243	0.499582680442	0.500012268978	0.499992633868	0.500200655012	0.499985551515	0.500153498936	0.499884350624	0.500047675987	0.500137156869	0.499998205221	0.5001397007	0.500036518648	0.500077073063	0.500208840135	0.499768993416	0.5001328714	0.499953819265	0.500243129493
10	1	0.500123434705	0.500154367358	0.500170179025	0.500276020758	0.500284728609	0.500149698646	0.500387159637	0.500233214168	0.50019460001	0.500144874991	0.500244701038	0.500309436084	0.500417526572	0.500112977096	0.50016842453	0.499852631934	0.500315105782	0.500130049781	0.500064064657	0.50017891946	0.500309014229	0.500130830929	0.499793939691	0.500011399628	0.500106837567	0.500358610419	0.500138942861	0.500273410343	0.499883395106	0.500047693252	0.500120265846	0.500105330046	0.500138903746	0.500035570555	0.500094340989	0.500207797288	0.499953432668	0.500131994904	0.500150709534	0.500191022958
1	2	0.499964588278	0.499933838708	0.500047852688	0.499930792833	0.499988669046	0.500059594437	0.499974504637	0.500189769363	0.500202947267	0.50022349498	0.499834455859	0.500022059677	0.500008907735	0.499930201999	0.500175027405	0.500070351631	0.500075841526	0.500247286681	0.50021767704	0.500185915941	0.500016076825	0.500138359004	0.499543847491	0.50017182923	0.500094827905	0.500046770427	0.499963291694	0.500038458931	0.500100861775	0.500217518229	0.500109961463	0.500094062751	0.500144609428	0.500150294611	0.500057777972	0.500215263411	0.499777409222	0.500217401438	0.499901222939	0.500256148727
2	1	0.500181041376	0.500092145022	0.500246799414	0.500008181903	0.499992912544	0.500044066259	0.499980629575	0.500140100066	0.50020896268	0.500200251027	0.499841055398	0.500026061414	0.500016746439	0.500119760272	0.500179785738	0.500286175566	0.500081238936	0.500259389478	0.500369625691	0.500190957925	0.50002023296	0.500143784077	0.499716273748	0.500330520098	0.500311228043	0.50005084129	0.500094423221	0.50004333035	0.500316317824	0.500386580358	0.500065875032	0.500297045074	0.500148721202	0.500263122466	0.500055750807	0.50022064384	0.499970264282	0.500301054968	0.500045516885	0.500217061428
2	18	0.500152285006	0.500123297136	0.500208518506	0.500142138823	0.500138858983	0.50005129663	0.500183941753	0.500166853263	0.500201824331	0.500172595001	0.500037242531	0.500167781413	0.500216969992	0.500116418128	0.500174143267	0.500069458714	0.500198211397	0.500194749784	0.500216652863	0.500184977288	0.500164658029	0.500137357007	0.499752157437	0.500170996076	0.500209073527	0.500204754451	0.500116732595	0.500158411633	0.500099909807	0.500217077042	0.500083455697	0.500201225981	0.500143849143	0.500149389231	0.500075102424	0.5002142569	0.499947181306	0.500217246642	0.500098162122	0.50020407428
18	2	0.500135992427	0.499909559915	0.50018025151	0.500038850802	0.499953784975	0.499849063133	0.49997501484	0.499952870097	0.500016259028	0.500109033191	0.499823073512	0.499996868859	0.500013345052	0.499925627348	0.499989378344	0.499932362987	0.500077104584	0.500152310105	0.500006761862	0.500024765187	0.499977796426	0.499930315833	0.499536734769	0.500158742914	0.500078984209	0.500045246957	0.499930399386	0.499961904384	0.499912432179	0.500085098398	0.499870216506	0.500197645221	0.499958345755	0.499970352904	0.500004752302	0.500084040849	0.499737685107	0.500168592189	0.499881204767	0.500139003089
2	10	0.50036870087	0.500281562478	0.500407435889	0.500219490402	0.500143064086	0.500081354276	0.500190019574	0.500136987821	0.500207796759	0.500149319055	0.500049477765	0.5001717505	0.500224180588	0.500305926924	0.500178863467	0.500285227689	0.50020356978	0.500206822431	0.500368565394	0.500189980676	0.500168779742	0.500142732577	0.499927533052	0.500329650749	0.500425434121	0.500208796736	0.500247814551	0.500163241774	0.500315312525	0.500385800295	0.500048984008	0.500404169848	0.500147924249	0.500262174374	0.500073018734	0.500219600993	0.500154703546	0.500300178473	0.500242407141	0.500164954891
10	2	0.500339907327	0.500312673637	0.500369125711	0.500353409798	0.500288972106	0.500134170469	0.500393284571	0.500183544874	0.500200615424	0.500121631035	0.500251300576	0.50031343782	0.5004248355	0.500302535337	0.500173182863	0.500068455894	0.500320503191	0.50014215258	0.500215556444	0.500183961443	0.500313170362	0.500136256003	0.499966366033	0.500170090531	0.50032324014	0.50036268128	0.500270074366	0.500278281761	0.500098851192	0.500215958103	0.500076179415	0.500308312366	0.500143015521	0.500148398426	0.500092313825	0.500213177717	0.500146287739	0.500215648447	0.500295003452	0.500151935655
2	29	0.50018242641	0.500075193371	0.500191293209	0.500029796993	0.499960691068	0.50006133157	0.500052303314	0.500168407195	0.500015511592	0.50020191241	0.499870068986	0.500006598389	0.500133746437	0.500153944341	0.499987688257	0.500143466181	0.500198974655	0.500199521884	0.50014937187	0.5000239224	0.499983252067	0.499928441839	0.499812202641	0.500145378905	0.500330868987	0.500086773749	0.500068808842	0.499963106355	0.500121063436	0.500247746419	0.500050241348	0.500337742661	0.499956623601	0.500076725889	0.500188424948	0.500086420503	0.499936303984	0.500296328498	0.500038210606	0.500420944827
29	2	0.500165149403	0.499928521969	0.500230291647	0.500079168409	0.499967967017	0.500098996556	0.500062805201	0.500022333342	0.500025825689	0.500181526423	0.49988138463	0.500013459813	0.500146278416	0.499978150121	0.499995846949	0.499940917754	0.500208229115	0.500235744999	0.500013658559	0.500032567442	0.499990378222	0.499937743731	0.499665079388	0.499998863821	0.50013000612	0.500093753695	0.49995146977	0.499971458946	0.499919687131	0.50009017231	0.499907910132	0.500297431321	0.499963673696	0.499977176688	0.500080385481	0.500095645849	0.499758503794	0.500224950877	0.49990673025	0.500212513712
